address,price,list_fee,sold_date,sqm,rooms,elevator,patio,new_production,balcony,gardet,kungsholmen,norrmalm,ostermalm,sodermalm,vasastan
Tomtebogatan 49 A - gårdshus med hiss,9750000,4366.0,2022-10-18,84.0,3.0,1,0,0,1,0,0,0,0,0,1
Nybrogatan 45B,10000000,3197.0,2022-10-18,95.0,3.0,1,0,0,1,0,0,0,1,0,0
"Hantverkargatan 79B, 1tr mot gård",3900000,923.0,2022-10-18,34.0,2.0,1,0,0,0,0,1,0,0,0,0
"Kungsholms strand 139, 6 tr",3400000,2043.0,2022-10-18,37.0,1.0,1,0,0,1,0,1,0,0,0,0
Lill-Jans Plan 3A,8800000,2684.0,2022-10-18,65.0,2.0,1,0,0,1,0,0,0,1,0,0
"Kvarngatan 2, 1tr",5300000,3281.0,2022-10-18,63.0,2.0,1,0,0,0,0,0,0,0,1,0
"Tre liljor 3, 3tr",12100000,3635.0,2022-10-18,107.0,3.5,1,0,0,1,0,0,0,0,0,1
Bjurholmsplan 23,2727000,2015.0,2022-10-18,28.0,1.0,1,0,0,0,0,0,0,0,1,0
"Alströmergatan 32 C, 2 tr",4000000,2470.0,2022-10-18,49.0,2.0,0,0,0,0,0,1,0,0,0,0
"Folkskolegatan 4, 4 tr",4070000,1887.0,2022-10-18,36.0,2.0,1,0,0,1,0,0,0,0,1,0
Robert Almströmsgatan 6,3000000,1249.0,2022-10-18,20.0,1.0,1,0,0,0,0,0,0,0,0,1
Renstiernas gata 48,3250000,1291.0,2022-10-18,36.0,1.5,1,0,0,0,0,0,0,0,1,0
Östermalmsgatan 61,2800000,1015.0,2022-10-18,26.0,1.0,1,0,0,0,0,0,0,1,0,0
Heleneborgsgatan 3,5900000,2142.0,2022-10-18,57.0,2.0,1,0,0,1,0,0,0,0,1,0
Valfrid Palmgrens Gata 1,3320000,733.0,2022-10-18,25.0,1.0,1,0,0,1,0,0,0,0,0,1
Brahegatan 31,10750000,5904.0,2022-10-17,118.0,4.0,1,0,0,1,0,0,0,1,0,0
Rödabergsgatan 10,5800000,3180.0,2022-10-17,74.0,2.0,1,0,0,0,0,0,0,0,0,1
Igeldammsgatan 22D,4240000,3576.0,2022-10-17,49.0,2.0,1,0,0,0,0,1,0,0,0,0
Kronobergsgatan 20,2750000,1426.0,2022-10-17,20.0,1.0,1,0,0,0,0,1,0,0,0,0
Storgatan 56A,3175000,1163.0,2022-10-17,25.0,1.0,0,0,0,0,0,0,0,1,0,0
"Johannes Plan 1, 0,5 tr",11400000,4958.0,2022-10-17,129.0,4.0,1,1,0,0,0,0,0,0,0,1
Nina einhorns gata 8,6150000,3946.0,2022-10-17,69.0,3.0,1,0,0,0,0,0,0,0,0,1
"Krukmakargatan 38, 1tr",3200000,3029.0,2022-10-17,37.0,2.0,0,0,0,0,0,0,0,0,1,0
Valhallavägen 22A,3400000,2025.0,2022-10-17,36.0,2.0,1,0,0,0,0,0,0,0,0,1
"Bellmansgatan 38, vindsvåning",12800000,4676.0,2022-10-17,95.0,3.0,1,0,0,1,0,0,0,0,1,0
"Rålambsvägen 69, 5 tr",3370000,2328.0,2022-10-17,37.0,2.0,1,0,0,1,0,1,0,0,0,0
Emmy rappes gata 2,6700000,4431.0,2022-10-17,72.1,3.0,1,0,0,0,0,0,0,0,0,1
Västgötagränd 1A,4850000,4293.0,2022-10-17,61.5,2.0,1,0,0,0,0,0,0,0,1,0
"Hallandsgatan 50A, vån 4",3600000,2024.0,2022-10-17,34.0,2.0,1,0,0,1,0,0,0,0,1,0
"Brännkyrkagatan 92, högst upp",3725000,2710.0,2022-10-16,36.0,1.5,1,0,0,1,0,0,0,0,1,0
Kungsholms strand 169,7100000,3697.0,2022-10-16,79.0,2.5,1,0,0,1,0,1,0,0,0,0
"Rådmansgatan 46, 3tr",3350000,2532.0,2022-10-16,35.0,2.0,0,0,0,0,0,0,1,0,0,0
"Nordenflychtsvägen 69, 5 tr - ACCEPTERAT PRIS",7900000,4640.0,2022-10-16,107.0,4.0,1,0,0,1,0,1,0,0,0,0
Bondegatan 81,3000000,1606.0,2022-10-15,30.0,1.5,1,0,0,0,0,0,0,0,1,0
"Götgatan 98, 5tr",6100000,3384.0,2022-10-15,79.0,3.0,1,0,0,1,0,0,0,0,1,0
"Västmannagatan 87A, 1 tr",6050000,2664.0,2022-10-15,53.0,3.0,1,0,0,0,0,0,0,0,0,1
"Birger Jarlsgatan 65B, 2 tr",6500000,2135.0,2022-10-15,67.0,2.0,1,0,0,1,0,0,0,1,0,0
"Grindsgatan 52, 2 tr",6750000,3953.0,2022-10-15,83.0,3.0,1,0,0,1,0,0,0,0,1,0
Dalagatan 86E,4350000,2236.0,2022-10-15,38.0,2.0,1,0,0,0,0,0,0,0,0,1
Bastugatan 19,8100000,3210.0,2022-10-15,66.0,2.5,1,0,0,1,0,0,0,0,1,0
Luntmakargatan 74,6250000,3300.0,2022-10-15,55.0,2.0,1,0,0,1,0,0,0,0,0,1
"Bondegatan 13, kungsbalkong",3500000,1892.0,2022-10-14,29.0,1.5,1,0,0,1,0,0,0,0,1,0
"Bondegatan 50, 3 tr",4850000,1993.0,2022-10-14,51.0,2.0,1,0,0,1,0,0,0,0,1,0
Lorensbergsgatan 1A,2900000,1545.0,2022-10-14,31.0,1.0,1,1,0,0,0,0,0,0,1,0
Surbrunnsgatan 9,3200000,1653.0,2022-10-14,32.0,1.0,1,0,0,0,0,0,0,0,0,1
"Birger Jarlsgatan 104H, 1 tr",5050000,2822.0,2022-10-14,44.0,2.0,0,0,0,1,0,0,0,0,0,1
Wennerbergsgatan 2,3250000,3023.0,2022-10-14,42.0,2.0,1,0,0,1,0,1,0,0,0,0
Bastugatan 19,4495000,2555.0,2022-10-14,56.0,2.0,1,1,0,0,0,0,0,0,1,0
Sigtunagatan 11,3970000,2069.0,2022-10-14,40.0,2.0,0,0,0,0,0,0,0,0,0,1
"Birkagatan 1, 5 tr",11000000,639.0,2022-10-14,81.0,3.0,1,0,0,1,0,0,0,0,0,1
Gyllenborgsgatan 12,5880000,3751.0,2022-10-14,72.5,3.0,0,0,0,0,0,1,0,0,0,0
Tavastgatan 14,4855000,2385.0,2022-10-14,47.0,2.0,1,0,0,0,0,0,0,0,1,0
"Helgagatan 36N, Uppgång 13, Vån 3 / 3",8550000,5062.0,2022-10-14,93.0,3.5,0,0,0,0,0,0,0,0,1,0
"Pontonjärgatan 18, 1tr",2800000,1570.0,2022-10-14,26.0,1.0,1,0,0,0,0,1,0,0,0,0
"Kungsholms Strand 121, 4tr",9550000,4947.0,2022-10-14,111.0,4.0,1,0,0,1,0,1,0,0,0,0
"Wollmar Yxkullsgatan 48A, vån 4 av 4",2435000,1377.0,2022-10-14,21.0,1.0,1,0,0,0,0,0,0,0,1,0
Bondegatan 7,7600000,3575.0,2022-10-14,85.0,3.0,1,1,0,0,0,0,0,0,1,0
"Västmannagatan 13, 3 tr",7000000,3310.0,2022-10-14,61.0,2.0,1,0,0,0,0,0,0,0,0,1
"Färgargårdstorget 20, 4tr",6495000,4354.0,2022-10-14,94.0,3.0,1,0,0,1,0,0,0,0,1,0
"Bastugatan 27, 1 tr Accepterat pris",4350000,2195.0,2022-10-14,47.0,2.0,1,0,0,0,0,0,0,0,1,0
"Pilgatan 3, 4tr",17300000,7030.0,2022-10-14,153.0,5.5,1,0,0,0,0,1,0,0,0,0
Döbelnsgatan 18,8400000,4524.0,2022-10-14,69.5,3.0,1,0,0,0,0,0,0,0,0,1
Västmannagatan 39,7250000,3317.0,2022-10-14,78.0,3.0,1,1,0,0,0,0,0,0,0,1
Grevgatan 23B,6895000,2288.0,2022-10-14,48.0,2.0,0,0,0,1,0,0,0,1,0,0
Sibyllegatan 29,6200000,2475.0,2022-10-14,53.0,2.0,1,0,0,0,0,0,0,1,0,0
"Kammakargatan 18, 4tr",2250000,2150.0,2022-10-14,22.0,1.0,1,0,0,0,0,0,0,0,0,1
Västmannagatan 85C,4750000,2247.0,2022-10-14,40.0,2.0,1,0,0,1,0,0,0,0,0,1
Lindvallsgatan 2,4625000,3404.0,2022-10-14,61.0,2.5,1,0,0,0,0,0,0,0,1,0
Frejgatan 56,7000000,2283.0,2022-10-14,67.3,2.0,1,0,0,1,0,0,0,0,0,1
Sankt Eriksgatan 64,11000000,2288.0,2022-10-14,123.0,4.0,1,0,0,1,0,0,0,0,0,1
Tavastgatan 28,2975000,1561.0,2022-10-14,25.0,1.0,1,0,0,0,0,0,0,0,1,0
Kristinebergs slottsväg 1,6650000,4315.0,2022-10-14,84.0,4.0,1,1,0,0,0,1,0,0,0,0
Heleneborgsgatan 10A,11900000,6167.0,2022-10-14,109.7,4.5,1,0,0,1,0,0,0,0,1,0
Karlsviksgatan 2,4325000,2338.0,2022-10-14,47.0,1.5,1,0,0,0,0,1,0,0,0,0
Ringvägen 11A,7725000,2928.0,2022-10-14,92.0,4.0,1,0,0,1,0,0,0,0,1,0
"Wallingatan 14, 2 tr",3620000,1161.0,2022-10-14,35.0,2.0,0,0,0,0,0,0,1,0,0,0
Kommendörsgatan 33A,2600000,1119.0,2022-10-13,20.0,1.0,1,0,0,0,0,0,0,1,0,0
Vanadisvägen 24,4300000,938.0,2022-10-13,39.0,2.0,1,0,0,0,0,0,0,0,0,1
Storgatan 32,3100000,1717.0,2022-10-13,26.0,2.0,1,0,0,0,0,0,0,1,0,0
Östgötagatan 48A,6350000,2945.0,2022-10-13,76.0,3.0,1,1,0,0,0,0,0,0,1,0
"Hornsgatan 94, 7tr",5750000,2412.0,2022-10-13,53.0,2.0,1,0,0,1,0,0,0,0,1,0
"Birkagatan 16B, 4tr",8900000,3998.0,2022-10-13,87.0,3.0,1,0,0,1,0,0,0,0,0,1
Bondegatan 74 D,4400000,2875.0,2022-10-13,49.0,2.0,0,1,0,0,0,0,0,0,1,0
"Bysistorget 4, 6 tr",6100000,1736.0,2022-10-13,70.0,2.0,1,0,0,1,0,0,0,0,1,0
"Arbetargatan 34, 1tr",3300000,2017.0,2022-10-13,40.5,2.0,1,0,0,1,0,1,0,0,0,0
Rosenlundsgatan 20,7000000,2993.0,2022-10-13,69.0,3.0,1,0,0,1,0,0,0,0,1,0
"Upplandsgatan 48, 3 tr",14700000,4703.0,2022-10-13,115.0,4.0,1,0,0,1,0,0,0,0,0,1
"Borgargatan 2, 3 tr",10800000,4314.0,2022-10-13,102.0,4.0,1,0,0,0,0,0,0,0,1,0
"Torsgatan 68, 3tr",2900000,1160.0,2022-10-13,26.0,1.0,1,0,0,0,0,0,0,0,0,1
"Ringvägen 83, 3 tr",5710000,2959.0,2022-10-13,61.0,3.0,1,0,0,1,0,0,0,0,1,0
Tavastgatan 22,3675000,1792.0,2022-10-13,38.5,2.0,1,0,0,0,0,0,0,0,1,0
Allhelgonagatan 7,4600000,2568.0,2022-10-13,58.0,2.0,1,0,0,0,0,0,0,0,1,0
Tomtebogatan 33A,6900000,2694.0,2022-10-13,65.0,2.0,0,0,0,1,0,0,0,0,0,1
Gävlegatan 32,5000000,2600.0,2022-10-13,52.0,2.0,1,0,0,1,0,0,0,0,0,1
"Kungsholms Hamnplan 5 A, 4 tr, Över gård",13825000,4495.0,2022-10-13,115.0,4.0,1,0,0,1,0,1,0,0,0,0
"Åsögatan 190, 3tr",2700000,1393.0,2022-10-13,27.0,1.0,1,0,0,0,0,0,0,0,1,0
"Brännerigatan 1, 5 tr",5680000,2656.0,2022-10-13,63.0,2.0,1,0,0,0,0,0,0,0,1,0
"Rörstrandsgatan 3, 1tr",10450000,2516.0,2022-10-13,102.0,3.0,1,0,0,1,0,0,0,0,0,1
Hälsingegatan 51,5200000,2175.0,2022-10-13,52.0,1.5,1,0,0,1,0,0,0,0,0,1
"Bergsgatan 34, 2tr",8405000,5037.0,2022-10-13,80.0,3.0,1,0,0,1,0,1,0,0,0,0
Grevgatan 14,18900000,3000.0,2022-10-13,120.0,3.0,0,0,0,1,0,0,0,1,0,0
"Folkungagatan 130, 2 tr",3410000,1732.0,2022-10-13,37.0,1.5,1,0,0,0,0,0,0,0,1,0
Hälsingegatan 31,3050000,1200.0,2022-10-13,25.5,1.0,0,0,0,0,0,0,0,0,0,1
"Fyrverkarbacken 42, 4 tr",2600000,498.0,2022-10-13,18.4,1.0,1,0,0,0,0,1,0,0,0,0
Krukmakargatan 33B 5tr,7900000,2756.0,2022-10-13,77.0,4.0,1,0,0,1,0,0,0,0,1,0
Stagneliusvägen 32,3750000,2796.0,2022-10-13,46.0,2.0,1,0,0,1,0,1,0,0,0,0
"Malmgårdsvägen 28, 4tr",3750000,2115.0,2022-10-13,39.0,1.0,1,0,0,1,0,0,0,0,1,0
Rörstrandsgatan 15,4850000,2181.0,2022-10-13,40.0,1.0,1,0,0,1,0,0,0,0,0,1
Hagagatan 50,9250000,5578.0,2022-10-13,89.0,3.0,1,0,0,1,0,0,0,0,0,1
"Lorensbergsgatan 5 B, 4 tr",3875000,1976.0,2022-10-12,42.5,2.0,1,0,0,0,0,0,0,0,1,0
Fatburs Kvarngata 2,2995000,2213.0,2022-10-12,42.0,1.0,1,0,0,1,0,0,0,0,1,0
"Upplandsgatan 75, 4 tr",8375000,1766.0,2022-10-12,62.0,2.5,1,0,0,1,0,0,0,0,0,1
"Warfvinges väg 18, 8tr",7600000,4981.0,2022-10-12,88.0,4.0,1,0,0,0,0,1,0,0,0,0
Kocksgatan 52,2600000,1065.0,2022-10-12,25.0,1.0,1,1,0,0,0,0,0,0,1,0
"Dalagatan 108, 2tr",8700000,4028.0,2022-10-12,87.0,4.0,1,0,1,1,0,0,0,0,0,1
Maria bangata 2B,4000000,1950.0,2022-10-12,36.0,2.0,1,0,0,1,0,0,0,0,1,0
Robert Almströmsgatan 3 - Högst upp i huset!,3100000,1698.0,2022-10-12,27.0,1.0,1,0,0,0,0,0,0,0,0,1
"Ringvägen 131B, vån 3",3160000,1491.0,2022-10-12,33.0,1.0,0,0,0,1,0,0,0,0,1,0
Östgötagatan 85,14200000,6295.0,2022-10-12,146.0,3.0,1,0,0,1,0,0,0,0,1,0
Kungsklippan 11,2900000,2685.0,2022-10-12,31.0,2.0,1,0,0,0,0,1,0,0,0,0
"Atlasgatan 12, Högst upp i huset",3300000,1279.0,2022-10-12,29.0,1.0,0,0,0,0,0,0,0,0,0,1
Krukmakargatan 33A,7500000,2668.0,2022-10-12,77.0,4.0,1,0,0,1,0,0,0,0,1,0
Ingemarsgatan 3B,7400000,3232.0,2022-10-12,69.0,3.0,1,0,0,1,0,0,0,0,0,1
"Flintbacken 6, 2 tr",5500000,3712.0,2022-10-12,80.5,3.0,1,0,0,1,0,0,0,0,1,0
Nina Einhorns gata 10,4700000,3230.0,2022-10-12,54.0,2.0,0,0,0,0,0,0,0,0,0,1
"Folkungagatan 128, 5 tr",3450000,1709.0,2022-10-12,37.0,1.0,1,0,0,0,0,0,0,0,1,0
"Åsögatan 168, 5 tr",5800000,3963.0,2022-10-12,70.0,3.0,1,0,0,1,0,0,0,0,1,0
"Hornsgatan 60, 5 tr, vind",5400000,1652.0,2022-10-12,57.0,2.0,1,0,0,0,0,0,0,0,1,0
"Rådmansgatan 70B, 3tr",6900000,3910.0,2022-10-12,66.0,2.5,1,0,0,0,0,0,0,0,0,1
"Rörstrandsgatan 38A, 3tr",4400000,1750.0,2022-10-12,36.0,2.0,0,0,0,1,0,0,0,0,0,1
Sibyllegatan 40,7600000,2368.0,2022-10-12,58.0,2.0,1,0,0,0,0,0,0,1,0,0
"Johannesgatan 8, 3tr",5650000,2462.0,2022-10-12,50.0,2.0,1,0,0,1,0,0,1,0,0,0
Roslagsgatan 17,12500000,2321.0,2022-10-12,124.0,5.0,1,0,0,1,0,0,0,0,0,1
Kammakargatan 64B,3125000,1847.0,2022-10-12,30.0,1.0,1,0,0,0,0,0,0,0,0,1
"Tideliusgatan 71, 3 tr",7200000,4134.0,2022-10-12,90.0,4.0,1,0,0,1,0,0,0,0,1,0
"Alsnögatan 26, 1 tr",2595000,2956.0,2022-10-12,34.5,1.5,1,0,0,1,0,0,0,0,1,0
"Dalagatan 8, 4tr",3210000,1513.0,2022-10-12,29.0,1.0,1,0,0,0,0,0,0,0,0,1
Grevgatan 52,15900000,3950.0,2022-10-12,108.0,3.0,1,0,0,1,0,0,0,1,0,0
"Dalagatan 62, 1½ tr.",5500000,3578.0,2022-10-12,62.0,2.0,1,0,0,0,0,0,0,0,0,1
Wollmar Yxkullsgatan 3A,5250000,3253.0,2022-10-12,46.0,2.0,0,0,0,1,0,0,0,0,1,0
"Dalagatan 8, *Accepterat pris*",4895000,2661.0,2022-10-12,51.0,2.0,1,0,0,1,0,0,0,0,0,1
"Heleneborgsgatan 26, 3 tr",8400000,2656.0,2022-10-12,73.0,2.5,1,0,0,1,0,0,0,0,1,0
"Svarvargatan 14, 5 tr",5750000,2300.0,2022-10-12,61.0,2.0,1,0,0,1,0,1,0,0,0,0
"Högalidsgatan 33, 1 tr",2720000,1830.0,2022-10-12,24.0,1.0,1,0,0,0,0,0,0,0,1,0
Sibyllegatan 40 - mot gård,5250000,2118.0,2022-10-11,51.0,2.0,1,0,0,0,0,0,0,1,0,0
Södermannagatan 76,3600000,2746.0,2022-10-11,51.0,2.0,1,0,0,0,0,0,0,0,1,0
Pålsundsgatan 1B,8700000,3663.0,2022-10-11,90.0,3.5,1,0,0,1,0,0,0,0,1,0
Katarina Bangata 61,3130000,1946.0,2022-10-11,34.0,1.0,1,0,0,0,0,0,0,0,1,0
"Falugatan 9, 2tr.",8100000,3970.0,2022-10-11,76.0,3.5,0,0,0,0,0,0,0,0,0,1
Floragatan 10,14995000,2103.0,2022-10-11,106.0,4.0,1,0,0,0,0,0,0,1,0,0
"Ljusterögatan 5, vån 4 / 5",3275000,2356.0,2022-10-11,37.0,1.5,1,0,0,0,0,0,0,0,1,0
"Parkgatan 18, 1 tr",6000000,2145.0,2022-10-11,62.0,2.0,1,0,0,0,0,1,0,0,0,0
"Roslagsgatan 58, 3tr",6200000,3502.0,2022-10-11,65.0,2.0,1,0,0,1,0,0,0,0,0,1
"Ola Hanssonsgatan 1,3 tr",2620000,1830.0,2022-10-11,29.0,1.5,0,0,0,0,0,1,0,0,0,0
Alströmergatan 32 H,4500000,2643.0,2022-10-11,46.0,2.0,0,0,0,1,0,1,0,0,0,0
"Linnégatan 16, 4tr",7870000,3233.0,2022-10-11,68.0,2.0,1,0,0,1,0,0,0,1,0,0
Katarina Bangata 61,2200000,1339.0,2022-10-11,22.0,1.0,1,0,0,0,0,0,0,0,1,0
Långholmsgatan 11B - Gårdshus,2630000,1647.0,2022-10-11,25.0,1.0,0,1,0,0,0,0,0,0,1,0
Floragatan 7,3360000,912.0,2022-10-11,24.0,1.0,1,0,0,1,0,0,0,1,0,0
Nybrogatan 56,8200000,3342.0,2022-10-11,68.0,3.0,1,0,0,0,0,0,0,1,0,0
Emmy rappes gata 3,4250000,2381.0,2022-10-11,40.4,2.0,1,0,0,0,0,0,0,0,0,1
Linnégatan 42,6750000,2590.0,2022-10-11,56.0,2.0,1,0,0,0,0,0,0,1,0,0
Kungsbro strand 19 våning 6 / 7,4850000,4055.0,2022-10-11,51.5,2.0,1,0,0,1,0,1,0,0,0,0
Birger Jarlsgatan 114,4760000,2057.0,2022-10-11,47.0,2.0,1,0,0,0,0,0,0,1,0,0
"Blekholmsterrassen 5, 8tr",8300000,6835.0,2022-10-11,98.5,4.0,1,0,0,1,0,0,0,0,0,1
"Odengatan 31C, 3tr",6300000,585.0,2022-10-11,60.5,2.0,1,0,0,1,0,0,0,0,0,1
"Tomtebogatan 21, 5 tr - vindsvåning",4600000,1743.0,2022-10-11,43.0,1.5,1,0,0,1,0,0,0,0,0,1
"Bergsunds strand 34, accepterat pris!",3800000,2114.0,2022-10-11,44.0,2.0,1,0,0,0,0,0,0,0,1,0
Anders Reimers väg 11,3500000,2488.0,2022-10-11,40.0,2.0,1,0,0,0,0,0,0,0,1,0
"Rosenlundsgatan 18, 4tr",3900000,2379.0,2022-10-11,43.0,2.0,1,0,0,0,0,0,0,0,1,0
Grevgatan 19,3650000,1047.0,2022-10-11,24.0,1.0,1,0,0,1,0,0,0,1,0,0
"Maria Skolgata 77 B, 6 tr",4675000,3057.0,2022-10-11,50.0,2.0,1,0,0,1,0,0,0,0,1,0
"Alströmergatan 32 uppg A, 1 tr",4125000,2356.0,2022-10-10,39.0,1.5,1,1,0,1,0,1,0,0,0,0
Karlbergsvägen 87A,3200000,1768.0,2022-10-10,33.0,1.0,1,0,0,0,0,0,0,0,0,1
"Jungfrugatan 11, 3 tr",5100000,1422.0,2022-10-10,47.0,2.5,1,0,0,1,0,0,0,1,0,0
Hagaesplanaden 76,3280000,2134.0,2022-10-10,35.0,2.0,1,0,0,0,0,0,0,0,0,1
Engelbrektsgatan 17,32500000,6975.0,2022-10-10,206.0,6.0,0,0,0,0,0,0,0,1,0,0
"Luntmakargatan 75, 2tr",6800000,3065.0,2022-10-10,66.0,2.0,0,0,0,0,0,0,0,0,0,1
Kocksgatan 20A,8600000,3954.0,2022-10-10,87.0,3.0,0,0,0,1,0,0,0,0,1,0
Levertinsgatan 1,2820000,2539.0,2022-10-10,35.0,1.0,1,0,0,0,0,1,0,0,0,0
Scheelegatan 4,5210000,1112.0,2022-10-10,46.0,2.0,1,0,0,1,0,1,0,0,0,0
Sankt eriksgatan 39,2800000,790.0,2022-10-10,27.0,1.0,1,1,0,0,0,1,0,0,0,0
Upplandsgatan 32,7775000,4458.0,2022-10-10,85.5,3.5,1,0,0,0,0,0,0,0,0,1
Ringvägen 87,4050000,2495.0,2022-10-09,51.5,2.0,1,1,0,0,0,0,0,0,1,0
"Sankt Eriksgatan 84, 3 tr",9000000,2680.0,2022-10-09,83.0,3.0,1,0,0,1,0,0,0,0,0,1
"Emmy rappes gata 2, vån 4",3500000,2032.0,2022-10-09,33.0,1.5,1,0,0,0,0,0,0,0,0,1
Inedalsgatan 9B,6150000,2338.0,2022-10-09,65.0,3.0,1,0,0,1,0,1,0,0,0,0
Sibyllegatan 83,4950000,1257.0,2022-10-09,37.0,2.0,0,0,0,0,0,0,0,1,0,0
Möregatan 7,2795000,2317.0,2022-10-08,28.0,1.5,1,0,0,1,0,0,0,0,1,0
"Fridhemsgatan 14A, 2 tr",5500000,3011.0,2022-10-08,52.0,2.0,1,0,0,0,0,1,0,0,0,0
"Hagaesplanaden 76, 4tr",3750000,2234.0,2022-10-08,35.0,2.0,1,0,0,1,0,0,0,0,0,1
Västmannagatan 39,6800000,2524.0,2022-10-08,58.0,2.0,1,0,0,0,0,0,0,0,0,1
Östermalmsgatan 65A,8850000,3417.0,2022-10-08,82.0,4.0,1,1,0,0,0,0,0,1,0,0
Gästrikegatan 8,10650000,4966.0,2022-10-08,85.0,3.0,1,0,0,1,0,0,0,0,0,1
Sankt Eriksgatan 14,8200000,3463.0,2022-10-08,83.0,3.0,1,0,0,1,0,1,0,0,0,0
Upplandsgatan 87,7300000,2507.0,2022-10-08,67.0,2.0,1,0,0,0,0,0,0,0,0,1
"Jaktvarvsplan 3, 4tr",3550000,2145.0,2022-10-08,37.0,2.0,1,0,0,0,0,1,0,0,0,0
Heleneborgsgatan 7A,7400000,3009.0,2022-10-07,68.0,3.0,1,0,0,1,0,0,0,0,1,0
"Folkskolegatan 20, 3 tr",6670000,4535.0,2022-10-07,68.0,3.0,1,0,0,0,0,0,0,0,1,0
"Hornsgatan 146 B, 2 tr",6995000,4006.0,2022-10-07,94.1,4.0,1,0,0,1,0,0,0,0,1,0
Fatburs Brunnsgata 32,4950000,3328.0,2022-10-07,65.0,2.0,1,0,0,1,0,0,0,0,1,0
"Borgargatan 2, högst upp",12250000,4819.0,2022-10-07,111.0,4.0,1,0,0,1,0,0,0,0,1,0
Ulriksborgsgatan 16,4630000,3002.0,2022-10-07,64.5,2.0,1,0,0,1,0,1,0,0,0,0
"Vitalisvägen 7, 2tr",3150000,2201.0,2022-10-07,40.0,2.0,0,0,0,0,0,1,0,0,0,0
Vickergatan 11,3400000,2296.0,2022-10-07,40.5,2.0,0,0,0,0,0,0,0,0,1,0
"Bastugatan 21,3tr",5850000,3014.0,2022-10-07,54.0,1.5,1,0,0,1,0,0,0,0,1,0
Frejgatan 47,3275000,675.0,2022-10-07,27.0,1.0,1,0,0,0,0,0,0,0,0,1
Högbergsgatan 42B,8900000,8322.0,2022-10-07,135.0,6.0,1,0,0,1,0,0,0,0,1,0
Götgatan 101,5440000,2554.0,2022-10-07,65.0,2.0,1,0,0,1,0,0,0,0,1,0
"Nackagatan 20, 3 tr",5500000,5055.0,2022-10-07,66.5,3.0,1,0,0,1,0,0,0,0,1,0
Ringvägen 162,3000000,1983.0,2022-10-07,38.0,1.5,1,0,0,0,0,0,0,0,1,0
Völundsgatan 9,4000000,2565.0,2022-10-07,36.0,1.0,1,0,0,1,0,0,0,0,0,1
Birkagatan 4,5725000,3179.0,2022-10-07,63.8,2.0,0,0,0,0,0,0,0,0,0,1
Roslagsgatan 23,6400000,2692.0,2022-10-07,60.0,2.0,1,0,0,0,0,0,0,0,0,1
"Flintbacken 2, 12 tr",2550000,1498.0,2022-10-07,29.5,1.0,1,0,0,0,0,0,0,0,1,0
Kungsholms strand 121,4330000,2345.0,2022-10-07,49.0,2.0,1,0,0,0,0,1,0,0,0,0
Sven Rinmans Gata 3,9600000,5083.0,2022-10-07,97.0,4.0,1,0,0,0,0,1,0,0,0,0
Gumshornsgatan 9,4900000,2265.0,2022-10-07,44.0,1.5,1,0,0,0,0,0,0,1,0,0
Baltzar von Platens gata 3,5995000,2467.0,2022-10-07,57.0,3.0,1,0,0,0,0,1,0,0,0,0
"Alströmergatan 32H, 4tr",4050000,2642.0,2022-10-07,45.0,2.0,0,0,0,0,0,1,0,0,0,0
"Fridhemsgatan 13, 5tr",6295000,3269.0,2022-10-07,68.0,3.0,1,0,0,1,0,1,0,0,0,0
"Frödingsvägen 2, 1,5 tr",4500000,2518.0,2022-10-07,53.0,3.0,0,0,0,0,0,1,0,0,0,0
Birkagatan 28A,8800000,1872.0,2022-10-07,60.0,3.0,1,0,0,1,0,0,0,0,0,1
"Tavastgatan 14, 5 tr",12100000,4555.0,2022-10-07,103.0,4.0,1,0,0,1,0,0,0,0,1,0
Styrmansgatan 9,11250000,3160.0,2022-10-07,77.0,3.0,1,0,0,1,0,0,0,1,0,0
Ploggatan 12,3500000,1976.0,2022-10-07,37.0,2.0,0,0,0,1,0,0,0,0,1,0
Hornsgatan 119,2615000,1591.0,2022-10-07,33.0,1.0,1,0,0,1,0,0,0,0,1,0
"Lundagatan 48B, 2 tr",3200000,1541.0,2022-10-07,28.0,1.5,0,0,0,1,0,0,0,0,1,0
Fleminggatan 40E,7400000,3727.0,2022-10-07,81.0,3.0,1,0,0,1,0,1,0,0,0,0
Nybrogatan 56,3295000,1721.0,2022-10-07,32.0,1.0,1,0,0,0,0,0,0,1,0,0
Wittstocksgatan 21,4525000,2741.0,2022-10-07,48.0,2.0,1,0,0,0,0,0,0,1,0,0
Krukmakargatan 33A,7600000,2742.0,2022-10-07,77.0,3.0,1,0,0,1,0,0,0,0,1,0
Valfrid Palmgrens gata 7,4800000,934.0,2022-10-07,32.0,1.0,1,0,0,0,0,0,0,0,0,1
"Kungsklippan 20, 8tr",3425000,2724.0,2022-10-07,32.0,2.0,1,0,0,1,0,1,0,0,0,0
Hornsgatan 75B,6600000,1659.0,2022-10-07,60.0,2.0,0,0,0,1,0,0,0,0,1,0
Västmannagatan 77,8800000,2870.0,2022-10-07,68.0,3.0,1,0,0,1,0,0,0,0,0,1
Västmannagatan 77,9300000,3721.0,2022-10-07,83.0,4.0,0,0,0,0,0,0,0,0,0,1
"Folkungagatan 146 A, 2 tr",11050000,3988.0,2022-10-06,117.0,4.0,1,0,0,1,0,0,0,0,1,0
